"Date","Price","Open","High","Low","Vol.","Change %"
"12/20/2019","1.0050","1.0054","1.0113","1.0046","3.69M","-0.05%"
"12/19/2019","1.0055","1.0053","1.0082","1.0046","5.07M","0.00%"
"12/18/2019","1.0055","1.0068","1.0069","1.0049","7.36M","0.01%"
"12/17/2019","1.0054","1.0038","1.0065","1.0038","13.46M","0.15%"
"12/16/2019","1.0039","1.0080","1.0109","1.0032","12.31M","-0.40%"
"12/15/2019","1.0080","1.0081","1.0139","1.0076","2.30M","-0.01%"
"12/14/2019","1.0081","1.0067","1.0122","1.0058","2.01M","0.27%"
"12/13/2019","1.0053","1.0031","1.0096","1.0031","4.14M","0.22%"
"12/12/2019","1.0031","1.0023","1.0074","1.0023","6.33M","0.08%"
"12/11/2019","1.0023","1.0031","1.0092","1.0022","6.08M","-0.09%"
"12/10/2019","1.0032","1.0044","1.0088","1.0029","5.03M","-0.12%"
"12/09/2019","1.0044","1.0079","1.0091","1.0043","4.97M","-0.32%"
"12/08/2019","1.0076","1.0115","1.0122","1.0070","3.25M","-0.16%"
"12/07/2019","1.0093","1.0052","1.0108","1.0052","1.85M","0.40%"
"12/06/2019","1.0052","1.0048","1.0102","1.0044","6.98M","0.04%"
"12/05/2019","1.0048","1.0054","1.0072","1.0042","4.27M","-0.06%"
"12/04/2019","1.0054","1.0066","1.0136","1.0052","9.08M","-0.12%"
"12/03/2019","1.0066","1.0082","1.0118","1.0060","3.68M","-0.18%"
"12/02/2019","1.0084","1.0097","1.0111","1.0078","2.68M","0.05%"
"12/01/2019","1.0079","1.0089","1.0134","1.0073","3.39M","-0.09%"
"11/30/2019","1.0088","1.0066","1.0112","1.0066","1.80M","0.23%"
"11/29/2019","1.0066","1.0057","1.0091","1.0057","5.55M","0.08%"
"11/28/2019","1.0058","1.0047","1.0072","1.0047","5.13M","0.11%"
"11/27/2019","1.0047","1.0059","1.0086","1.0046","6.57M","-0.12%"
"11/26/2019","1.0059","1.0067","1.0083","1.0049","5.90M","-0.08%"
"11/25/2019","1.0067","1.0090","1.0154","1.0063","16.34M","-0.23%"
"11/24/2019","1.0090","1.0084","1.0111","1.0080","8.00M","0.22%"
"11/23/2019","1.0068","1.0062","1.0078","1.0062","7.36M","0.07%"
"11/22/2019","1.0062","1.0041","1.0073","1.0041","13.09M","0.20%"
"11/21/2019","1.0041","1.0030","1.0079","1.0030","8.37M","0.11%"
"11/20/2019","1.0030","1.0078","1.0084","1.0028","3.92M","-0.17%"
"11/19/2019","1.0047","1.0023","1.0076","1.0023","3.77M","0.25%"
"11/18/2019","1.0022","1.0058","1.0071","1.0017","5.72M","-0.36%"
"11/17/2019","1.0058","1.0040","1.0070","1.0040","3.08M","0.18%"
"11/16/2019","1.0040","1.0049","1.0052","1.0036","3.88M","0.11%"
"11/15/2019","1.0028","1.0014","1.0042","1.0014","4.73M","0.14%"
"11/14/2019","1.0014","1.0060","1.0060","1.0007","4.76M","-0.03%"
"11/13/2019","1.0017","1.0018","1.0045","1.0013","4.20M","-0.01%"
"11/12/2019","1.0018","1.0027","1.0041","1.0012","4.03M","-0.08%"
"11/11/2019","1.0027","1.0039","1.0048","1.0022","3.11M","-0.12%"
"11/10/2019","1.0039","1.0039","1.0050","1.0033","3.51M","0.11%"
"11/09/2019","1.0028","1.0005","1.0030","1.0005","3.06M","0.22%"
"11/08/2019","1.0005","1.0013","1.0020","0.9994","9.00M","-0.02%"
"11/07/2019","1.0007","1.0016","1.0028","1.0002","5.64M","-0.09%"
"11/06/2019","1.0016","1.0022","1.0050","1.0011","3.57M","-0.06%"
"11/05/2019","1.0022","1.0047","1.0050","1.0016","4.61M","-0.13%"
"11/04/2019","1.0035","1.0032","1.0043","1.0026","7.24M","0.03%"
"11/03/2019","1.0033","1.0036","1.0047","1.0029","2.67M","-0.04%"
"11/02/2019","1.0036","1.0048","1.0050","1.0034","4.24M","-0.02%"
"11/01/2019","1.0038","1.0034","1.0045","1.0034","6.53M","0.04%"
"10/31/2019","1.0034","1.0035","1.0044","1.0032","7.33M","-0.01%"
"10/30/2019","1.0035","1.0035","1.0042","1.0023","6.93M","0.00%"
"10/29/2019","1.0035","1.0025","1.0038","1.0015","4.28M","0.10%"
"10/28/2019","1.0025","1.0030","1.0048","1.0024","7.38M","-0.05%"
"10/27/2019","1.0030","1.0042","1.0049","1.0024","5.47M","-0.12%"
"10/26/2019","1.0042","1.0043","1.0067","1.0018","15.52M","0.00%"
"10/25/2019","1.0043","1.0085","1.0110","1.0040","9.87M","-0.23%"
"10/24/2019","1.0066","1.0068","1.0073","1.0050","4.83M","0.11%"
"10/23/2019","1.0055","1.0047","1.0082","1.0045","9.20M","0.08%"
"10/22/2019","1.0047","1.0058","1.0086","1.0043","4.08M","-0.12%"
"10/21/2019","1.0058","1.0097","1.0114","1.0054","3.79M","-0.38%"
"10/20/2019","1.0097","1.0061","1.0106","1.0061","1.84M","0.36%"
"10/19/2019","1.0061","1.0058","1.0085","1.0058","3.94M","0.03%"
"10/18/2019","1.0058","1.0079","1.0087","1.0053","4.57M","0.17%"
"10/17/2019","1.0041","1.0050","1.0058","1.0038","3.43M","0.08%"
"10/16/2019","1.0033","1.0067","1.0068","1.0028","4.48M","-0.11%"
"10/15/2019","1.0045","1.0031","1.0072","1.0031","3.60M","0.14%"
"10/14/2019","1.0031","1.0091","1.0095","1.0026","3.20M","-0.06%"
"10/13/2019","1.0037","1.0099","1.0102","1.0035","3.00M","-0.23%"
"10/12/2019","1.0059","1.0030","1.0069","1.0030","1.82M","0.30%"
"10/11/2019","1.0029","1.0038","1.0055","1.0022","6.84M","-0.08%"
"10/10/2019","1.0038","1.0037","1.0042","1.0029","5.47M","0.08%"
"10/09/2019","1.0030","1.0049","1.0055","1.0021","10.02M","-0.09%"
"10/08/2019","1.0039","1.0048","1.0061","1.0036","4.98M","-0.08%"
"10/07/2019","1.0047","1.0065","1.0101","1.0045","6.20M","-0.17%"
"10/06/2019","1.0065","1.0075","1.0108","1.0061","3.49M","-0.10%"
"10/05/2019","1.0075","1.0060","1.0091","1.0060","2.26M","0.15%"
"10/04/2019","1.0060","1.0085","1.0097","1.0057","3.40M","-0.02%"
"10/03/2019","1.0062","1.0067","1.0081","1.0049","3.44M","-0.04%"
"10/02/2019","1.0066","1.0055","1.0099","1.0055","4.69M","0.11%"
"10/01/2019","1.0055","1.0058","1.0068","1.0053","5.70M","-0.02%"
"09/30/2019","1.0058","1.0055","1.0070","1.0052","9.81M","0.03%"
"09/29/2019","1.0055","1.0043","1.0057","1.0037","4.89M","0.13%"
"09/28/2019","1.0041","1.0042","1.0061","1.0028","7.64M","-0.01%"
"09/27/2019","1.0042","1.0048","1.0063","1.0039","9.04M","-0.05%"
"09/26/2019","1.0047","1.0044","1.0065","1.0031","6.91M","0.03%"
"09/25/2019","1.0044","1.0039","1.0061","1.0030","8.92M","0.05%"
"09/24/2019","1.0039","1.0031","1.0182","0.9991","35.20M","0.21%"
"09/23/2019","1.0017","1.0035","1.0044","1.0013","5.31M","-0.17%"
"09/22/2019","1.0035","1.0037","1.0045","1.0029","3.27M","0.02%"
"09/21/2019","1.0033","1.0026","1.0047","1.0026","4.38M","0.06%"
"09/20/2019","1.0027","1.0041","1.0054","1.0024","4.21M","-0.14%"
"09/19/2019","1.0041","1.0020","1.0050","1.0020","8.17M","0.21%"
"09/18/2019","1.0020","1.0028","1.0047","1.0015","3.52M","-0.07%"
"09/17/2019","1.0028","1.0030","1.0046","1.0023","4.34M","-0.02%"
"09/16/2019","1.0030","1.0044","1.0062","1.0019","7.40M","-0.14%"
"09/15/2019","1.0044","1.0055","1.0056","1.0039","1.78M","0.00%"
"09/14/2019","1.0044","1.0051","1.0064","1.0041","2.29M","0.12%"
"09/13/2019","1.0032","1.0030","1.0050","1.0021","5.15M","0.03%"
"09/12/2019","1.0030","1.0034","1.0078","1.0024","3.94M","-0.05%"
"09/11/2019","1.0034","1.0031","1.0114","1.0009","2.48M","0.04%"
"09/10/2019","1.0030","1.0032","1.0044","1.0024","2.98M","0.03%"
"09/09/2019","1.0027","1.0043","1.0069","1.0026","4.20M","-0.15%"
"09/08/2019","1.0043","1.0052","1.0057","1.0037","2.34M","-0.05%"
"09/07/2019","1.0048","1.0024","1.0052","1.0021","2.63M","0.24%"
"09/06/2019","1.0024","1.0027","1.0040","1.0015","7.82M","-0.03%"
"09/05/2019","1.0027","1.0028","1.0047","1.0024","3.02M","-0.01%"
"09/04/2019","1.0028","1.0023","1.0054","1.0019","4.35M","0.05%"
"09/03/2019","1.0023","1.0032","1.0045","1.0008","4.83M","-0.09%"
"09/02/2019","1.0032","1.0039","1.0066","1.0022","6.95M","-0.06%"
"09/01/2019","1.0039","1.0035","1.0116","1.0035","5.12M","0.04%"
"08/31/2019","1.0035","1.0038","1.0084","1.0028","3.81M","-0.03%"
"08/30/2019","1.0038","1.0022","1.0094","1.0022","3.89M","0.16%"
"08/29/2019","1.0022","1.0016","1.0044","1.0016","6.52M","0.06%"
"08/28/2019","1.0016","1.0027","1.0044","0.9989","8.43M","0.02%"
"08/27/2019","1.0015","1.0008","1.0042","1.0008","3.23M","0.07%"
"08/26/2019","1.0008","1.0020","1.0044","1.0004","6.96M","-0.12%"
"08/25/2019","1.0020","1.0031","1.0066","1.0017","3.76M","-0.10%"
"08/24/2019","1.0031","1.0024","1.0040","1.0018","2.97M","0.07%"
"08/23/2019","1.0024","1.0046","1.0054","1.0022","5.63M","0.04%"
"08/22/2019","1.0020","1.0007","1.0029","1.0007","3.44M","0.13%"
"08/21/2019","1.0007","1.0015","1.0022","0.9992","6.81M","-0.09%"
"08/20/2019","1.0015","1.0016","1.0023","1.0009","3.68M","-0.01%"
"08/19/2019","1.0016","1.0026","1.0033","1.0014","5.19M","-0.10%"
"08/18/2019","1.0026","1.0031","1.0046","1.0018","1.91M","-0.05%"
"08/17/2019","1.0031","1.0028","1.0039","1.0019","2.72M","0.08%"
"08/16/2019","1.0023","1.0019","1.0033","1.0010","7.16M","0.04%"
"08/15/2019","1.0019","1.0017","1.0023","0.9991","8.96M","0.12%"
"08/14/2019","1.0007","0.9992","1.0012","0.9980","6.40M","0.14%"
"08/13/2019","0.9992","0.9995","1.0012","0.9979","3.72M","-0.03%"
"08/12/2019","0.9995","1.0010","1.0014","0.9987","2.52M","-0.05%"
"08/11/2019","1.0000","0.9987","1.0010","0.9986","2.62M","0.14%"
"08/10/2019","0.9987","1.0008","1.0016","0.9976","7.21M","-0.22%"
"08/09/2019","1.0008","1.0010","1.0017","0.9996","13.58M","-0.02%"
"08/08/2019","1.0010","1.0005","1.0028","1.0002","11.61M","0.05%"
"08/07/2019","1.0005","0.9994","1.0016","0.9987","7.00M","0.10%"
"08/06/2019","0.9994","1.0006","1.0027","0.9988","9.48M","-0.09%"
"08/05/2019","1.0004","1.0026","1.0030","0.9999","9.82M","-0.23%"
"08/04/2019","1.0026","1.0011","1.0029","1.0006","5.49M","0.15%"
"08/03/2019","1.0011","1.0003","1.0017","0.9996","4.38M","0.08%"
"08/02/2019","1.0003","1.0022","1.0026","0.9999","6.48M","-0.17%"
"08/01/2019","1.0020","1.0015","1.0027","1.0000","4.94M","0.06%"
"07/31/2019","1.0015","1.0013","1.0033","1.0001","7.77M","0.02%"
"07/30/2019","1.0013","0.9989","1.0016","0.9987","6.49M","0.28%"
"07/29/2019","0.9985","0.9994","0.9996","0.9965","6.20M","-0.09%"
"07/28/2019","0.9994","0.9995","1.0011","0.9964","10.40M","-0.01%"
"07/27/2019","0.9995","1.0012","1.0026","0.9965","21.70M","-0.17%"
"07/26/2019","1.0012","1.0009","1.0024","1.0005","8.09M","0.03%"
"07/25/2019","1.0009","1.0004","1.0022","1.0002","7.67M","0.06%"
"07/24/2019","1.0004","0.9996","1.0010","0.9985","7.68M","0.07%"
"07/23/2019","0.9997","0.9988","1.0005","0.9976","6.08M","0.09%"
"07/22/2019","0.9988","0.9996","1.0006","0.9977","6.21M","-0.08%"
"07/21/2019","0.9996","1.0010","1.0010","0.9979","6.75M","-0.17%"
"07/20/2019","1.0013","1.0016","1.0025","1.0002","7.58M","-0.03%"
"07/19/2019","1.0017","1.0019","1.0034","0.9999","7.62M","-0.02%"
"07/18/2019","1.0019","1.0024","1.0034","0.9987","9.18M","-0.05%"
"07/17/2019","1.0024","1.0002","1.0027","0.9990","8.07M","0.22%"
"07/16/2019","1.0002","0.9984","1.0019","0.9969","15.75M","0.13%"
"07/15/2019","0.9989","1.0006","1.0024","0.9986","8.88M","-0.17%"
"07/14/2019","1.0006","0.9977","1.0007","0.9957","10.65M","0.29%"
"07/13/2019","0.9977","1.0024","1.0028","0.9961","12.31M","-0.50%"
"07/12/2019","1.0027","1.0002","1.0033","0.9989","4.83M","0.26%"
"07/11/2019","1.0002","0.9985","1.0020","0.9980","10.54M","0.17%"
"07/10/2019","0.9985","1.0017","1.0029","0.9979","15.43M","-0.33%"
"07/09/2019","1.0017","1.0040","1.0042","1.0004","13.68M","-0.22%"
"07/08/2019","1.0039","1.0045","1.0049","1.0036","19.87M","-0.06%"
"07/07/2019","1.0045","1.0026","1.0047","1.0021","9.64M","0.19%"
"07/06/2019","1.0026","1.0022","1.0047","1.0022","18.00M","0.04%"
"07/05/2019","1.0022","1.0014","1.0033","0.9988","9.93M","0.08%"
"07/04/2019","1.0014","1.0029","1.0034","1.0014","16.44M","-0.14%"
"07/03/2019","1.0029","1.0032","1.0036","1.0003","19.91M","0.07%"
"07/02/2019","1.0021","1.0007","1.0036","0.9973","16.80M","0.14%"
"07/01/2019","1.0007","0.9936","1.0021","0.9936","14.64M","0.70%"
"06/30/2019","0.9937","0.9989","1.0008","0.9921","11.44M","-0.52%"
"06/29/2019","0.9989","0.9928","0.9995","0.9920","16.43M","0.62%"
"06/28/2019","0.9928","0.9883","0.9961","0.9865","28.91M","0.45%"
"06/27/2019","0.9884","0.9869","0.9948","0.9855","36.07M","0.15%"
"06/26/2019","0.9869","0.9953","0.9979","0.9817","51.67M","-0.85%"
"06/25/2019","0.9953","0.9984","1.0003","0.9953","16.39M","-0.31%"
"06/24/2019","0.9984","0.9978","1.0009","0.9975","12.81M","0.07%"
"06/23/2019","0.9977","1.0014","1.0016","0.9966","12.35M","-0.23%"
"06/22/2019","1.0001","1.0033","1.0040","0.9975","27.62M","-0.32%"
"06/21/2019","1.0033","1.0039","1.0043","1.0007","13.25M","0.00%"
"06/20/2019","1.0034","1.0034","1.0044","1.0024","10.88M","0.00%"
"06/19/2019","1.0034","1.0005","1.0034","1.0005","7.45M","0.29%"
"06/18/2019","1.0005","1.0035","1.0043","0.9991","13.73M","-0.28%"
"06/17/2019","1.0033","1.0023","1.0046","1.0009","14.72M","0.11%"
"06/16/2019","1.0022","1.0036","1.0062","1.0014","20.70M","-0.15%"
"06/15/2019","1.0037","1.0035","1.0043","1.0030","11.67M","-0.03%"
"06/14/2019","1.0041","1.0017","1.0041","1.0007","12.76M","0.24%"
"06/13/2019","1.0017","1.0036","1.0039","1.0017","11.64M","-0.19%"
"06/12/2019","1.0036","1.0028","1.0055","1.0024","20.18M","0.05%"
"06/11/2019","1.0031","1.0039","1.0042","1.0014","7.56M","-0.08%"
"06/10/2019","1.0039","1.0013","1.0047","1.0007","6.37M","0.26%"
"06/09/2019","1.0013","1.0039","1.0046","1.0008","5.83M","-0.26%"
"06/08/2019","1.0039","1.0024","1.0041","1.0010","1.98M","0.15%"
"06/07/2019","1.0024","1.0024","1.0040","1.0012","7.15M","0.00%"
"06/06/2019","1.0024","1.0020","1.0032","1.0006","5.90M","0.04%"
"06/05/2019","1.0020","0.9995","1.0034","0.9995","7.74M","0.25%"
"06/04/2019","0.9995","0.9989","1.0010","0.9958","15.08M","0.06%"
"06/03/2019","0.9989","1.0006","1.0020","0.9968","15.94M","-0.17%"
"06/02/2019","1.0006","1.0002","1.0033","0.9994","6.39M","0.03%"
"06/01/2019","1.0002","0.9988","1.0023","0.9975","8.19M","0.14%"
"05/31/2019","0.9988","1.0003","1.0009","0.9963","16.56M","-0.15%"
"05/30/2019","1.0003","1.0031","1.0040","0.9995","25.00M","-0.28%"
"05/29/2019","1.0031","1.0014","1.0040","1.0010","14.97M","0.18%"
"05/28/2019","1.0014","1.0036","1.0049","1.0006","9.11M","-0.22%"
"05/27/2019","1.0036","1.0088","1.0134","1.0015","19.30M","-0.54%"
"05/26/2019","1.0091","1.0030","1.0142","1.0010","30.85M","0.61%"
"05/25/2019","1.0030","1.0030","1.0049","1.0021","11.32M","0.00%"
"05/24/2019","1.0030","1.0024","1.0067","1.0019","8.90M","0.01%"
"05/23/2019","1.0029","1.0000","1.0036","0.9988","6.47M","0.29%"
"05/22/2019","1.0000","1.0039","1.0046","0.9991","10.32M","-0.39%"
"05/21/2019","1.0039","1.0056","1.0070","1.0025","8.59M","-0.18%"
"05/20/2019","1.0057","1.0044","1.0058","1.0001","12.48M","0.13%"
"05/19/2019","1.0044","1.0012","1.0065","1.0000","14.31M","0.32%"
"05/18/2019","1.0012","1.0049","1.0079","1.0004","5.74M","-0.37%"
"05/17/2019","1.0050","0.9994","1.0101","0.9945","20.22M","0.56%"
"05/16/2019","0.9994","0.9956","1.0022","0.9946","16.95M","0.16%"
"05/15/2019","0.9978","0.9966","1.0026","0.9949","15.31M","0.12%"
"05/14/2019","0.9966","0.9989","0.9994","0.9906","31.85M","-0.23%"
"05/13/2019","0.9989","1.0011","1.0119","0.9970","40.11M","-0.22%"
"05/12/2019","1.0011","1.0000","1.0077","0.9958","24.21M","0.11%"
"05/11/2019","1.0000","1.0081","174.1763","0.9991","27.61M","-0.31%"
"05/10/2019","1.0031","1.0057","1.0137","1.0031","11.97M","-0.25%"
"05/09/2019","1.0057","1.0306","1.0315","1.0057","7.76M","-1.30%"
"05/08/2019","1.0189","1.0281","1.0436","1.0177","5.38M","-0.90%"
"05/07/2019","1.0281","1.0213","1.0492","1.0213","14.46M","0.66%"
"05/06/2019","1.0213","1.0457","1.0496","1.0206","6.93M","-0.73%"
"05/05/2019","1.0288","1.0114","1.0398","1.0114","3.79M","1.72%"
"05/04/2019","1.0114","1.0159","1.0422","1.0073","5.37M","-0.44%"
"05/03/2019","1.0159","1.0166","1.0401","1.0157","9.96M","-0.07%"
"05/02/2019","1.0166","1.0111","1.0441","1.0111","6.59M","0.55%"
"05/01/2019","1.0111","1.0207","1.0445","1.0107","6.96M","-0.94%"
"04/30/2019","1.0207","1.0152","1.0420","1.0152","13.27M","0.54%"
"04/29/2019","1.0152","1.0258","1.0312","1.0073","11.32M","2.00%"
"04/28/2019","0.9953","1.0069","1.0234","0.9953","6.91M","-1.15%"
"04/27/2019","1.0069","0.9973","1.0150","0.9967","8.55M","0.97%"
"04/26/2019","0.9973","0.9895","1.0073","0.9895","24.76M","0.79%"
"04/25/2019","0.9895","1.0046","1.0116","0.9867","22.64M","-1.51%"
"04/24/2019","1.0046","1.0093","1.0106","1.0045","20.76M","-0.14%"
"04/23/2019","1.0060","1.0070","1.0120","1.0042","12.47M","0.19%"
"04/22/2019","1.0041","1.0049","1.0130","1.0033","8.02M","-0.08%"
"04/21/2019","1.0049","1.0034","1.0069","1.0034","3.05M","0.15%"
"04/20/2019","1.0034","1.0035","1.0058","1.0026","1.44M","-0.01%"
"04/19/2019","1.0035","1.0036","1.0085","1.0023","4.18M","-0.01%"
"04/18/2019","1.0036","1.0029","1.0099","1.0022","2.98M","0.07%"
"04/17/2019","1.0029","1.0035","1.0070","1.0027","5.60M","-0.06%"
"04/16/2019","1.0035","1.0006","1.0059","1.0006","4.14M","0.28%"
"04/15/2019","1.0006","1.0040","1.0102","1.0006","5.87M","-0.34%"
"04/14/2019","1.0040","1.0038","1.0083","1.0032","1.54M","0.03%"
"04/13/2019","1.0038","1.0092","1.0092","1.0031","1.13M","0.06%"
"04/12/2019","1.0032","1.0068","1.0095","1.0027","12.03M","-0.09%"
"04/11/2019","1.0041","1.0022","1.0083","1.0019","12.76M","0.19%"
"04/10/2019","1.0022","1.0108","1.0116","1.0014","15.40M","-0.43%"
"04/09/2019","1.0066","1.0112","1.0112","1.0052","16.72M","-0.01%"
"04/08/2019","1.0067","1.0036","1.0127","1.0006","10.76M","0.31%"
"04/07/2019","1.0036","1.0004","1.0066","0.9998","947.26K","0.33%"
"04/06/2019","1.0004","1.0054","1.0072","1.0003","1.61M","-0.50%"
"04/05/2019","1.0054","1.0020","1.0060","0.9998","3.61M","0.34%"
"04/04/2019","1.0020","1.0054","1.0082","1.0007","6.44M","-0.33%"
"04/03/2019","1.0054","1.0072","1.0108","0.9969","9.56M","-0.18%"
"04/02/2019","1.0072","0.9999","1.0239","0.9982","9.81M","0.89%"
"04/01/2019","0.9983","1.0006","1.0039","0.9969","2.20M","-0.23%"
"03/31/2019","1.0006","0.9979","1.0056","0.9976","673.41K","0.27%"
"03/30/2019","0.9979","1.0084","1.0100","0.9974","896.23K","0.06%"
"03/29/2019","0.9973","0.9961","0.9989","0.9943","2.81M","0.12%"
"03/28/2019","0.9961","1.0015","1.0015","0.9957","1.92M","-0.09%"
"03/27/2019","0.9970","0.9965","1.0026","0.9955","2.32M","0.05%"
"03/26/2019","0.9965","0.9949","0.9990","0.9949","698.60K","0.16%"
"03/25/2019","0.9949","0.9969","1.0086","0.9943","1.61M","-0.20%"
"03/24/2019","0.9969","0.9965","1.0103","0.9965","1.06M","0.04%"
"03/23/2019","0.9965","0.9979","1.0029","0.9963","1.33M","-0.14%"
"03/22/2019","0.9979","0.9979","1.0048","0.9977","2.39M","0.00%"
"03/21/2019","0.9979","0.9976","1.0006","0.9971","6.08M","0.03%"
"03/20/2019","0.9976","0.9965","0.9986","0.9952","1.60M","0.11%"
"03/19/2019","0.9965","0.9962","1.0039","0.9948","1.63M","0.04%"
"03/18/2019","0.9962","0.9963","1.0044","0.9941","1.62M","-0.01%"
"03/17/2019","0.9963","0.9985","1.0132","0.9958","603.51K","-0.22%"
"03/16/2019","0.9985","0.9958","1.0035","0.9958","2.51M","0.27%"
"03/15/2019","0.9958","1.0004","1.0014","0.9933","1.49M","0.10%"
"03/14/2019","0.9948","1.0031","1.0031","0.9936","3.43M","-0.22%"
"03/13/2019","0.9970","0.9961","1.0009","0.9953","1.34M","0.09%"
"03/12/2019","0.9961","0.9953","0.9997","0.9936","1.46M","0.08%"
"03/11/2019","0.9953","0.9966","1.0008","0.9942","1.30M","-0.13%"
"03/10/2019","0.9966","0.9937","0.9975","0.9937","440.90K","0.26%"
"03/09/2019","0.9940","0.9943","0.9992","0.9937","1.28M","-0.03%"
"03/08/2019","0.9943","0.9958","1.0015","0.9940","1.34M","-0.16%"
"03/07/2019","0.9958","0.9964","1.0011","0.9957","1.80M","-0.06%"
"03/06/2019","0.9964","0.9972","1.0006","0.9955","2.18M","-0.07%"
"03/05/2019","0.9972","1.0023","1.0030","0.9949","5.30M","0.05%"
"03/04/2019","0.9967","0.9947","1.0001","0.9947","2.01M","0.20%"
"03/03/2019","0.9947","1.0033","1.0048","0.9946","1.31M","-0.43%"
"03/02/2019","0.9990","1.0073","1.0075","0.9975","572.40K","0.28%"
"03/01/2019","0.9962","0.9954","1.0211","0.9948","2.16M","0.08%"
"02/28/2019","0.9954","1.0051","1.0095","0.9946","2.28M","-0.01%"
"02/27/2019","0.9955","0.9970","1.0009","0.9947","2.90M","-0.15%"
"02/26/2019","0.9970","0.9965","1.0001","0.9951","1.56M","-0.01%"
"02/25/2019","0.9971","0.9984","1.0082","0.9937","3.90M","-0.13%"
"02/24/2019","0.9984","1.0016","1.0024","0.9942","5.54M","-0.02%"
"02/23/2019","0.9986","0.9929","0.9989","0.9929","4.28M","0.57%"
"02/22/2019","0.9929","0.9902","0.9951","0.9902","3.18M","0.28%"
"02/21/2019","0.9902","0.9919","0.9958","0.9902","2.54M","-0.18%"
"02/20/2019","0.9919","0.9931","1.0049","0.9899","3.44M","-0.11%"
"02/19/2019","0.9931","0.9925","1.0066","0.9925","2.28M","0.06%"
"02/18/2019","0.9925","0.9893","1.0055","0.9893","5.36M","0.32%"
"02/17/2019","0.9893","0.9906","0.9970","0.9880","2.92M","-0.14%"
"02/16/2019","0.9906","0.9906","0.9942","0.9900","1.87M","0.00%"
"02/15/2019","0.9906","0.9907","0.9965","0.9904","2.46M","-0.01%"
"02/14/2019","0.9907","0.9947","0.9947","0.9893","4.14M","0.11%"
"02/13/2019","0.9896","0.9887","0.9938","0.9887","2.08M","0.10%"
"02/12/2019","0.9887","0.9886","0.9960","0.9872","2.39M","0.01%"
"02/11/2019","0.9886","0.9924","0.9983","0.9878","2.75M","-0.39%"
"02/10/2019","0.9924","0.9942","0.9949","0.9897","1.70M","0.27%"
"02/09/2019","0.9898","0.9899","0.9944","0.9889","1.81M","-0.02%"
"02/08/2019","0.9899","0.9954","0.9954","0.9864","6.93M","0.11%"
"02/07/2019","0.9888","0.9888","0.9972","0.9880","1.89M","0.00%"
"02/06/2019","0.9888","0.9889","0.9962","0.9869","3.28M","0.00%"
"02/05/2019","0.9889","0.9859","0.9917","0.9859","2.24M","0.30%"
"02/04/2019","0.9859","0.9899","0.9910","0.9856","1.29M","-0.30%"
"02/03/2019","0.9889","0.9904","0.9941","0.9879","1.01M","-0.16%"
"02/02/2019","0.9904","1.0012","1.0052","0.9904","742.68K","-0.29%"
"02/01/2019","0.9933","1.0005","1.0020","0.9903","1.79M","-0.16%"
"01/31/2019","0.9949","0.9947","1.0073","0.9926","3.02M","0.02%"
"01/30/2019","0.9947","0.9963","1.0062","0.9944","2.30M","-0.15%"
"01/29/2019","0.9963","1.0000","1.0118","0.9954","2.18M","-0.37%"
"01/28/2019","1.0000","0.9989","1.0215","0.9977","2.08M","0.11%"
"01/27/2019","0.9989","1.0011","1.0116","0.9987","667.11K","-0.22%"
"01/26/2019","1.0011","1.0116","1.0126","0.9991","421.20K","-0.01%"
"01/25/2019","1.0012","1.0023","1.0124","1.0003","1.15M","-0.11%"
"01/24/2019","1.0023","1.0039","1.0238","1.0009","1.70M","-0.16%"
"01/23/2019","1.0039","1.0017","1.0091","1.0017","2.25M","0.23%"
"01/22/2019","1.0017","1.0158","1.0158","1.0006","2.61M","-0.10%"
"01/21/2019","1.0026","1.0012","1.0167","1.0012","1.41M","0.15%"
"01/20/2019","1.0012","1.0040","1.0124","0.9981","1.87M","-0.28%"
"01/19/2019","1.0040","1.0039","1.0263","1.0037","5.76M","0.00%"
"01/18/2019","1.0039","1.0054","1.0178","1.0033","4.99M","-0.15%"
"01/17/2019","1.0054","1.0038","1.0127","1.0032","9.18M","0.16%"
"01/16/2019","1.0038","1.0064","1.0156","1.0036","7.37M","-0.26%"
"01/15/2019","1.0064","1.0091","1.0166","1.0062","8.99M","-0.26%"
"01/14/2019","1.0091","1.0182","1.0198","1.0085","12.12M","0.03%"
"01/13/2019","1.0088","1.0091","1.0172","1.0084","4.02M","-0.03%"
"01/12/2019","1.0091","1.0078","1.0265","1.0078","2.79M","0.13%"
"01/11/2019","1.0078","1.0102","1.0205","1.0076","17.39M","-0.23%"
"01/10/2019","1.0102","1.0070","1.0119","1.0026","13.04M","0.32%"
"01/09/2019","1.0070","1.0066","1.0143","1.0040","8.44M","0.04%"
"01/08/2019","1.0066","1.0067","1.0136","1.0053","8.54M","-0.02%"
"01/07/2019","1.0067","1.0169","1.0169","1.0063","2.58M","-0.45%"
"01/06/2019","1.0113","1.0058","1.0150","1.0041","4.48M","0.55%"
"01/05/2019","1.0058","1.0066","1.0132","1.0051","2.83M","-0.08%"
"01/04/2019","1.0066","1.0054","1.0108","1.0019","5.78M","0.12%"
"01/03/2019","1.0054","1.0083","1.0100","1.0036","4.65M","-0.19%"
"01/02/2019","1.0073","1.0063","1.0172","1.0045","4.99M","0.10%"
